Military.json
Military.ammo.12Gauge.BigStash.12_Gauge_Birdshot,Uncommon,Rare,Rare,Rare,ExtremelyRare
Military.ammo.12Gauge.BigStash.12_Gauge_Buckshot,Uncommon,Rare,Rare,Rare,Rare
Military.ammo.12Gauge.BigStash.12_Gauge_Slug,Uncommon,Rare,Rare,Rare,VeryRare
Military.ammo.12Gauge.Boxed.12_Gauge_Birdshot_Ammobox,Uncommon,Rare,Rare,VeryRare,ExtremelyRare
Military.ammo.12Gauge.Boxed.12_Gauge_Buckshot_Ammobox,Uncommon,Rare,Rare,VeryRare,Rare
Military.ammo.12Gauge.Boxed.12_Gauge_Slug_Ammobox,Uncommon,Rare,Rare,VeryRare,VeryRare
Military.ammo.12Gauge.SmallStash.12_Gauge_Birdshot,Uncommon,Rare,Rare,Common,ExtremelyRare
Military.ammo.12Gauge.SmallStash.12_Gauge_Buckshot,Uncommon,Rare,Rare,Common,Rare
Military.ammo.12Gauge.SmallStash.12_Gauge_Slug,Uncommon,Rare,Rare,Common,VeryRare
Military.ammo.AP.BigStash.Cal_30-06_AP,Uncommon,Rare,Rare,Uncommon,Rare
Military.ammo.AP.BigStash.Cal_308_AP,Uncommon,Rare,Rare,Uncommon,Rare
Military.ammo.AP.BigStash.Cal_338_AP,Uncommon,Rare,Rare,Uncommon,Rare
Military.ammo.AP.BigStash.Cal_357_Viper_AP,Uncommon,Rare,Rare,Uncommon,Uncommon
Military.ammo.AP.BigStash.Cal_38_AP,Uncommon,Rare,Rare,Uncommon,Common
Military.ammo.AP.BigStash.Cal_44_Viper_AP,Uncommon,Rare,Rare,Uncommon,Uncommon
Military.ammo.AP.BigStash.Cal_45_AP,Uncommon,Rare,Rare,Uncommon,Abundant
Military.ammo.AP.BigStash.Cal_50_AE_AP,Uncommon,Rare,Rare,Uncommon,Rare
Military.ammo.AP.BigStash.Cal_50BMG_AP,Uncommon,Rare,Rare,Uncommon,ExtremelyRare
Military.ammo.AP.BigStash.Cal_5_45x39mm_AP,Uncommon,Rare,Rare,Uncommon,Uncommon
Military.ammo.AP.BigStash.Cal_5_56x45mm_AP,Uncommon,Rare,Rare,Uncommon,Rare
Military.ammo.AP.BigStash.Cal_7_62x39mm_AP,Uncommon,Rare,Rare,Uncommon,Rare
Military.ammo.AP.BigStash.Cal_7_62x54mmR_AP,Uncommon,Rare,Rare,Uncommon,VeryRare
Military.ammo.AP.BigStash.Cal_7_92x57mm_AP,Uncommon,Rare,Rare,Uncommon,VeryRare
Military.ammo.AP.BigStash.Cal_9mm_AP,Uncommon,Rare,Rare,Uncommon,Abundant
Military.ammo.AP.BigStash.Cal_9x39mm_AP,Uncommon,Rare,Rare,Uncommon,Uncommon
Military.ammo.AP.Boxed.Cal_30-06_Ammobox_AP,Uncommon,Rare,Rare,Rare,Rare
Military.ammo.AP.Boxed.Cal_308_Ammobox_AP,Uncommon,Rare,Rare,Rare,Rare
Military.ammo.AP.Boxed.Cal_338_Ammobox_AP,Uncommon,Rare,Rare,Rare,Rare
Military.ammo.AP.Boxed.Cal_357_Ammobox_AP,Uncommon,Rare,Rare,Rare,Uncommon
Military.ammo.AP.Boxed.Cal_38_Ammobox_AP,Uncommon,Rare,Rare,Rare,Common
Military.ammo.AP.Boxed.Cal_44_Viper_Ammobox_AP,Uncommon,Rare,Rare,Rare,Common
Military.ammo.AP.Boxed.Cal_45_AP_Ammobox,Uncommon,Rare,Rare,Rare,Abundant
Military.ammo.AP.Boxed.Cal_50_AE_AP_Ammobox,Uncommon,Rare,Rare,Rare,Uncommon
Military.ammo.AP.Boxed.Cal_50BMG_AP_Ammobox,Uncommon,Rare,Rare,Rare,ExtremelyRare
Military.ammo.AP.Boxed.Cal_5_45x39mm_AP_Ammobox,Uncommon,Rare,Rare,Rare,Uncommon
Military.ammo.AP.Boxed.Cal_5_56x45mm_AP_Ammobox,Uncommon,Rare,Rare,Rare,Rare
Military.ammo.AP.Boxed.Cal_7_62x39mm_AP_Ammobox,Uncommon,Rare,Rare,Rare,Rare
Military.ammo.AP.Boxed.Cal_7_62x54mmR_AP_Ammobox,Uncommon,Rare,Rare,Rare,Rare
Military.ammo.AP.Boxed.Cal_7_92x57mm_AP_Ammobox,Uncommon,Rare,Rare,Rare,VeryRare
Military.ammo.AP.Boxed.Cal_9mm_AP_Ammobox,Uncommon,Rare,Rare,Rare,Abundant
Military.ammo.AP.Boxed.Cal_9x39mm_AP_Ammobox,Uncommon,Rare,Rare,Rare,Uncommon
Military.ammo.AP.SmallStash.Cal_30-06_AP,Uncommon,Rare,Rare,Common,Rare
Military.ammo.AP.SmallStash.Cal_308_AP,Uncommon,Rare,Rare,Common,Rare
Military.ammo.AP.SmallStash.Cal_338_AP,Uncommon,Rare,Rare,Common,Rare
Military.ammo.AP.SmallStash.Cal_357_Viper_AP,Uncommon,Rare,Rare,Common,Uncommon
Military.ammo.AP.SmallStash.Cal_38_AP,Uncommon,Rare,Rare,Common,Common
Military.ammo.AP.SmallStash.Cal_44_Viper_AP,Uncommon,Rare,Rare,Common,Uncommon
Military.ammo.AP.SmallStash.Cal_45_AP,Uncommon,Rare,Rare,Common,Abundant
Military.ammo.AP.SmallStash.Cal_50_AE_AP,Uncommon,Rare,Rare,Common,Rare
Military.ammo.AP.SmallStash.Cal_50BMG_AP,Uncommon,Rare,Rare,Common,ExtremelyRare
Military.ammo.AP.SmallStash.Cal_5_45x39mm_AP,Uncommon,Rare,Rare,Common,Uncommon
Military.ammo.AP.SmallStash.Cal_5_56x45mm_AP,Uncommon,Rare,Rare,Common,Rare
Military.ammo.AP.SmallStash.Cal_7_62x39mm_AP,Uncommon,Rare,Rare,Common,Rare
Military.ammo.AP.SmallStash.Cal_7_62x54mmR_AP,Uncommon,Rare,Rare,Common,VeryRare
Military.ammo.AP.SmallStash.Cal_7_92x57mm_AP,Uncommon,Rare,Rare,Common,VeryRare
Military.ammo.AP.SmallStash.Cal_9mm_AP,Uncommon,Rare,Rare,Common,Abundant
Military.ammo.AP.SmallStash.Cal_9x39mm_AP,Uncommon,Rare,Rare,Common,Uncommon
Military.ammo.Arrows.Bolts.Ammo_Crossbow_Bolt_Carbon,Uncommon,Rare,VeryRare,Rare,VeryRare
Military.ammo.Arrows.Bolts.Ammo_Crossbow_Bolt_Metal,Uncommon,Rare,VeryRare,Rare,Rare
Military.ammo.Arrows.Broadheads.Carbon.BigStash.Carbon_BroadHead_Arrow,Uncommon,Rare,VeryRare,VeryRare,VeryRare,VeryRare,VeryRare
Military.ammo.Arrows.Broadheads.Carbon.SmallStash.Carbon_BroadHead_Arrow,Uncommon,Rare,VeryRare,VeryRare,VeryRare,Rare,Rare
Military.ammo.Arrows.Broadheads.Metal.BigStash.Metal_BroadHead_Arrow,Uncommon,Rare,VeryRare,VeryRare,VeryRare,VeryRare,VeryRare
